# Mars Rover
id, NOC, NOM, LOC, CC, CCmax, rating, reviewers, disagreement
D8EB2, 8, 37, 253, 100, 10, 1, 1, 0
D8F02, 11, 36, 222, 65, 17, 2.0, 1, 0
D90AE, 11, 44, 211, 71, 10, 2.0, 1, 0
D90D2, 9, 51, 295, 88, 9, 1, 1, 0
DA9E2, 24, 91, 515, 166, 16, 2.0, 1, 0
DAD4E, 5, 17, 161, 51, 20, NaN, 0, 0
DAE8A, 10, 45, 447, 116, 14, 2.0, 1, 0
DB136, 11, 51, 217, 66, 8, 1, 1, 0
DB20E, 6, 18, 189, 65, 21, 2.0, 2, 0
DB55E, 11, 37, 283, 84, 9, 3, 1, 0
DB8FE, 12, 51, 440, 159, 22, 1, 1, 0
DB9BE, 16, 57, 246, 74, 7, 2.0, 1, 0
DBF3A, 15, 47, 368, 95, 17, NaN, 0, 0
DC46A, 28, 100, 580, 141, 7, 2.0, 1, 0
DC926, 16, 66, 514, 170, 10, 2.0, 1, 0
DC986, 2, 8, 141, 48, 17, 2.0, 2, 0
DCA7A, 2, 8, 119, 36, 14, NaN, 0, 0
DCC42, 14, 48, 327, 85, 8, 1, 1, 0
DCD5A, 8, 21, 169, 54, 18, 1, 1, 0
DCE12, 7, 56, 192, 69, 5, 2.0, 1, 0
DD146, 6, 21, 192, 49, 7, 1, 1, 0
DD416, 10, 26, 209, 81, 21, 2.0, 1, 0
DD7EA, 17, 98, 488, 206, 27, 2.0, 1, 0
DD7FE, 1, 8, 122, 54, 16, 1, 1, 0
DD84A, 13, 52, 308, 100, 13, 2.0, 1, 0
DD982, 2, 8, 141, 48, 17, 2.0, 1, 0
DDBF2, 9, 33, 262, 65, 7, 3, 1, 0
DDC1A, 24, 91, 493, 175, 17, 3, 1, 0
DE55A, 18, 56, 235, 62, 5, 2.0, 1, 0
DE70E, 13, 44, 329, 129, 16, NaN, 0, 0
DEA92, 5, 23, 210, 81, 12, 1, 1, 0
DEEAE, 17, 38, 275, 70, 15, 1, 1, 0
DEF5A, 4, 26, 252, 80, 16, 1, 2, 1
DEFC2, 7, 31, 210, 62, 8, 1, 2, 1
DF2CA, 11, 44, 298, 100, 13, 2.0, 1, 0
DF3CE, 9, 24, 198, 56, 13, 1, 1, 0
DF5E6, 10, 52, 338, 93, 13, 2.0, 1, 0
DF9D6, 26, 101, 537, 188, 27, 3, 1, 0
DFCAA, 14, 87, 505, 193, 22, 2.0, 1, 0
DFF5A, 4, 19, 146, 57, 10, 2.0, 2, 0
E0076, 10, 33, 201, 59, 10, 1, 1, 0
E0516, 9, 54, 304, 101, 10, 2.0, 1, 0
E0592, 12, 59, 328, 103, 11, 2.0, 2, 0
E066E, 18, 69, 330, 98, 6, 2.0, 1, 0
E06AE, 10, 49, 445, 99, 10, 3, 1, 0
E06E6, 2, 10, 100, 24, 6, 1, 1, 0
E0712, 5, 22, 191, 51, 12, 2.0, 2, 0
E07C6, 2, 20, 117, 26, 5, 2.0, 1, 0
E0B0E, 12, 53, 263, 82, 7, 2.0, 1, 0
E0BE6, 9, 47, 287, 86, 13, NaN, 0, 0
E0C32, 1, 4, 157, 53, 30, NaN, 0, 0
E0C66, 17, 99, 490, 154, 12, 1, 1, 0
E0C6E, 20, 116, 822, 303, 22, 1, 1, 0
E136E, 2, 16, 278, 123, 24, 1, 1, 0
E1376, 9, 36, 240, 86, 12, NaN, 0, 0
E1392, 2, 20, 170, 57, 8, 1, 1, 0
E14AA, 12, 59, 243, 82, 6, NaN, 0, 0
E1CA6, 13, 77, 358, 113, 8, 1, 1, 0
E1D3E, 16, 37, 328, 66, 10, 2.0, 1, 0
E1E6E, 6, 45, 228, 88, 16, 1, 1, 0
E2532, 8, 46, 239, 70, 12, 1, 1, 0
E2D62, 10, 32, 216, 66, 13, 2.0, 1, 0
E2DDE, 10, 33, 361, 101, 22, 2.0, 1, 0
E34EA, 9, 45, 234, 85, 18, 1, 2, 1
E3732, 5, 17, 151, 45, 13, 2.0, 2, 0
E3736, 5, 17, 151, 45, 13, 2.0, 1, 0
E387A, 33, 147, 660, 176, 5, 2.0, 1, 0
E3DE2, 3, 27, 203, 61, 24, 1, 1, 0
E40BE, 16, 45, 394, 137, 16, NaN, 0, 0
E40EE, 7, 32, 214, 78, 8, 2.0, 1, 0
E42EE, 21, 63, 450, 102, 7, 1, 2, 1
E4B92, 2, 11, 152, 51, 15, 1, 1, 0
E4EF2, 4, 27, 151, 53, 13, 1, 1, 0
E4F82, 25, 91, 566, 127, 9, 3, 1, 0
E514E, 16, 45, 394, 137, 16, NaN, 0, 0
E5356, 21, 82, 503, 157, 9, 3, 1, 0
E575A, 6, 21, 193, 49, 13, 1, 1, 0
E5B6A, 4, 28, 192, 79, 11, 2.0, 1, 0
E6112, 1, 4, 94, 45, 17, 1, 1, 0
E6222, 13, 51, 279, 95, 10, 2.0, 1, 0
E6926, 30, 82, 640, 157, 18, 2.0, 1, 0
E69DA, 2, 15, 217, 69, 34, 2.0, 2, 2
E6A76, 3, 11, 111, 32, 6, 1, 1, 0
E6B12, 17, 50, 312, 83, 6, 2.0, 1, 0
E6BFA, 19, 56, 340, 105, 13, 2.0, 1, 0
E6E52, 7, 37, 195, 65, 10, 1, 1, 0
E722E, 17, 57, 389, 150, 9, 2.0, 1, 0
E733E, 19, 118, 570, 193, 17, 2.0, 2, 0
E7972, 17, 52, 258, 72, 8, 2.0, 1, 0
E7D1E, 2, 19, 131, 56, 14, 1, 1, 0
E7E72, 10, 40, 342, 105, 30, 2.0, 1, 0
E82D2, 11, 49, 267, 81, 9, 1, 2, 1
E8662, 12, 39, 357, 94, 13, 1, 1, 0
E8AF6, 8, 36, 361, 83, 10, 3, 1, 0
E99E2, 12, 47, 211, 72, 10, 2.0, 1, 0
E9BEE, 2, 63, 267, 102, 17, 1, 1, 0
E9F3E, 5, 18, 128, 37, 15, 1, 1, 0
EA20E, 1, 13, 63, 15, 2, 1, 1, 0
EBF2A, 18, 100, 424, 127, 5, 1, 2, 0
EC0A2, 5, 16, 154, 48, 13, 1, 1, 0
FA16E, 12, 51, 288, 73, 6, 2.0, 1, 0
FA3DE, 18, 67, 252, 81, 4, 2.0, 1, 0
FA69E, 3, 18, 133, 69, 16, NaN, 0, 0
FA8F6, 12, 51, 359, 77, 6, 1, 2, 0
FAAD2, 12, 43, 312, 132, 13, 1, 1, 0
FACD6, 8, 39, 267, 85, 14, 1, 1, 0
FAD0E, 4, 21, 162, 42, 5, 2.0, 1, 0
FAD4E, 16, 60, 329, 103, 10, 2.0, 1, 0
FAE4A, 3, 19, 118, 36, 18, 2.0, 1, 0
FAE76, 18, 72, 327, 105, 9, 2.0, 1, 0
FB30E, 17, 51, 319, 100, 12, NaN, 0, 0
FB656, 16, 75, 533, 215, 10, 1, 1, 0
FBA52, 17, 65, 324, 105, 10, 3, 1, 0
FBB0E, 10, 50, 400, 152, 13, 1, 1, 0
FBCEE, 7, 23, 191, 59, 7, 1, 1, 0
FBDA6, 13, 30, 267, 95, 11, NaN, 0, 0
FBE06, 5, 24, 152, 51, 5, 2.0, 2, 0
FC022, 13, 63, 351, 112, 9, 2.0, 1, 0
FC1B6, 22, 98, 473, 168, 12, 1, 1, 0
FC71A, 14, 44, 519, 138, 19, 2.0, 2, 0
FCD36, 39, 160, 915, 253, 13, 1, 1, 0
FCED2, 22, 89, 529, 147, 13, 2.0, 1, 0
FD022, 4, 16, 145, 37, 9, 1, 1, 0
FD2C6, 21, 100, 429, 114, 6, 2.0, 1, 0
FD456, 2, 16, 149, 46, 9, 1, 1, 0
FD84E, 6, 28, 213, 70, 11, 1, 1, 0
FD94A, 49, 163, 953, 198, 5, 2.0, 1, 0
FDC7A, 10, 47, 222, 69, 8, 1, 1, 0
FDE12, 11, 54, 259, 91, 18, 1, 1, 0
FDF3A, 6, 32, 178, 90, 9, 1, 1, 0
FE4AE, 37, 161, 765, 193, 10, 2.0, 1, 0
FE6AA, 6, 42, 161, 63, 11, 2.0, 1, 0
FE73A, 10, 39, 257, 74, 13, 1, 1, 0
FE746, 17, 63, 553, 134, 14, 1, 1, 0
FED1A, 3, 23, 226, 67, 11, 1, 2, 1
FF09E, 50, 181, 945, 257, 8, 2.0, 1, 0
FF2D6, 4, 15, 191, 76, 14, 1, 2, 0
FF45A, 18, 76, 518, 103, 13, 2.0, 1, 0
FF562, 10, 37, 222, 94, 12, 1, 1, 0
FF9FA, 43, 223, 1002, 310, 12, 2.0, 2, 0
FFB0A, 13, 64, 474, 153, 26, 1, 1, 0
FFFC6, 19, 67, 312, 102, 12, 2.0, 1, 0
# Mars Rover
id, NOC, NOM, LOC, CC, CCmax, rating, reviewers, disagreement
1005E2, 17, 66, 344, 83, 4, 2.0, 1, 0
100A86, 8, 23, 189, 32, 5, 1, 2, 0
10135E, 20, 52, 407, 70, 9, 2.0, 1, 0
1013FA, 5, 17, 140, 37, 16, 1, 1, 0
101402, 11, 25, 152, 34, 5, 1, 1, 0
1021DA, 3, 18, 133, 31, 7, 1, 1, 0
10240A, 8, 34, 205, 64, 9, 1, 2, 1
1025CE, 11, 48, 252, 71, 3, 1, 1, 0
102B22, 6, 43, 275, 74, 7, 1, 1, 0
102BE6, 7, 36, 210, 48, 4, 1, 1, 0
102EE2, 20, 62, 418, 90, 7, 2.0, 1, 0
102F56, 5, 22, 123, 31, 3, 1, 1, 0
102F8E, 15, 29, 225, 48, 7, 2.0, 1, 0
1030AA, 17, 101, 556, 113, 3, 1, 1, 0
10324E, 10, 32, 176, 43, 5, 1, 1, 0
103652, 12, 51, 200, 52, 2, 2.0, 1, 0
10365A, 18, 68, 561, 91, 7, 2.0, 1, 0
103B8E, 14, 56, 359, 87, 9, 1, 1, 0
103CBE, 6, 19, 114, 31, 7, 1, 2, 0
103E56, 8, 23, 157, 34, 5, 1, 1, 0
103F52, 1, 3, 78, 21, 9, 1, 1, 0
10408E, 9, 36, 318, 59, 8, 2.0, 1, 0
10416A, 13, 43, 228, 59, 6, 2.0, 1, 0
1041DE, 9, 53, 250, 71, 5, 2.0, 1, 0
1043FA, 3, 33, 139, 37, 3, 1, 1, 0
104A02, 17, 52, 280, 56, 4, 1, 1, 0
104D1E, 22, 88, 638, 174, 18, 3, 2, 1
104FFA, 14, 40, 213, 46, 3, 1, 1, 0
105132, 9, 61, 363, 110, 13, 1, 2, 1
105462, 10, 39, 361, 61, 7, 1, 1, 0
1057BE, 20, 117, 634, 179, 10, 2.0, 1, 0
105C9E, 2, 11, 105, 24, 7, 1, 2, 0
105CF6, 18, 65, 367, 95, 12, 1, 1, 0
105D1E, 9, 36, 261, 52, 7, 2.0, 1, 0
105E02, 2, 4, 84, 20, 11, 1, 1, 0
105E9A, 14, 55, 279, 81, 5, 2.0, 1, 0
10610A, 8, 20, 88, 23, 4, 2.0, 2, 0
10616E, 8, 38, 174, 44, 4, 1, 1, 0
10617E, 12, 49, 247, 54, 3, 2.0, 1, 0
1061D2, 4, 17, 130, 29, 7, 2.0, 1, 0
10629A, 21, 63, 629, 178, 14, 1, 1, 0
10632E, 13, 46, 218, 53, 2, 2.0, 1, 0
1063EA, 17, 68, 319, 78, 6, 1, 1, 0
10661E, 18, 70, 401, 122, 12, 2.0, 1, 0
10675E, 21, 55, 455, 69, 3, 3, 1, 0
106EE2, 6, 26, 183, 47, 6, 2.0, 2, 0
106F76, 20, 117, 634, 179, 10, NaN, 0, 0
107076, 3, 18, 171, 50, 10, 1, 1, 0
1074EA, 14, 76, 453, 112, 14, 2.0, 1, 0
107726, 9, 24, 192, 31, 3, 1, 1, 0
1077AE, 9, 32, 199, 37, 4, NaN, 0, 0
107D3E, 18, 65, 374, 103, 9, 2.0, 2, 0
108022, 17, 47, 265, 51, 3, 2.0, 1, 0
108142, 16, 72, 342, 83, 6, 2.0, 1, 0
108C5A, 26, 92, 533, 122, 10, 1, 1, 0
108F72, 12, 42, 240, 57, 7, 2.0, 1, 0
10D67A, 5, 12, 147, 28, 11, 1, 2, 0
10E0AE, 8, 36, 298, 83, 14, 1, 2, 0
10E1B6, 17, 54, 233, 80, 8, 2.0, 1, 0
10E792, 12, 51, 371, 107, 25, 1, 1, 0
10EB4E, 4, 24, 165, 28, 5, 1, 1, 0
10F17A, 8, 33, 259, 53, 8, 1, 1, 0
10F5CA, 21, 94, 436, 120, 5, 2.0, 1, 0
10F856, 22, 78, 377, 95, 3, 2.0, 2, 2
10F8F2, 14, 58, 457, 86, 9, 2.0, 2, 0
10FB16, 6, 31, 144, 42, 12, 1, 2, 0
110076, 9, 20, 195, 28, 6, 2.0, 2, 2
1103AE, 13, 68, 463, 156, 11, NaN, 0, 0
11064E, 10, 44, 201, 52, 4, 1, 1, 0
1106B2, 39, 92, 708, 111, 5, 3, 1, 0
11109E, 2, 6, 72, 15, 5, 1, 1, 0
11130A, 16, 68, 321, 70, 2, 2.0, 1, 0
111352, 13, 48, 333, 88, 7, 1, 1, 0
11143E, 5, 14, 110, 24, 9, 1, 1, 0
1114DE, 15, 49, 499, 117, 11, 1, 1, 0
111822, 7, 21, 164, 31, 7, 1, 1, 0
111836, 23, 127, 662, 191, 9, 2.0, 1, 0
111CA2, 8, 27, 225, 40, 7, 1, 1, 0
111D52, 17, 78, 500, 106, 8, 2.0, 2, 0
11219A, 7, 27, 142, 53, 7, 2.0, 2, 0
11226A, 17, 69, 398, 90, 6, 2.0, 1, 0
1122F6, 9, 30, 138, 34, 3, 2.0, 1, 0
112C42, 15, 64, 366, 105, 12, 1, 1, 0
112DDA, 3, 16, 113, 27, 3, NaN, 0, 0
112EB2, 32, 121, 531, 135, 3, 2.0, 1, 0
113206, 7, 49, 240, 82, 11, 1, 1, 0
113252, 4, 22, 164, 71, 15, 1, 1, 0
113A62, 22, 77, 433, 103, 10, 2.0, 2, 0
113D02, 12, 45, 246, 78, 10, 2.0, 2, 0
113D92, 9, 31, 294, 52, 8, 1, 1, 0
11411E, 8, 9, 138, 33, 11, 1, 1, 0
1141C6, 8, 27, 165, 36, 5, 2.0, 1, 0
114E5E, 13, 43, 267, 57, 8, 1, 1, 0
115126, 8, 22, 160, 31, 3, 2.0, 1, 0
1151A2, 20, 60, 353, 101, 12, 2.0, 1, 0
11549E, 10, 28, 169, 30, 2, 2.0, 1, 0
115636, 2, 4, 49, 4, 1, 1, 1, 0
11568E, 28, 135, 799, 246, 17, 2.0, 2, 2
115756, 7, 37, 265, 49, 7, 1, 2, 1
115AAA, 33, 93, 654, 123, 8, 3, 1, 0
115AFE, 12, 67, 349, 102, 16, 1, 1, 0
115E7E, 8, 63, 321, 107, 19, 1, 1, 0
116592, 11, 32, 222, 42, 5, 1, 1, 0
116826, 26, 77, 533, 104, 6, 3, 1, 0
116916, 8, 29, 252, 68, 13, 1, 1, 0
116A36, 15, 45, 226, 58, 8, 1, 1, 0
116B8E, 3, 21, 161, 53, 25, 1, 2, 0
116C26, 21, 41, 260, 53, 5, 3, 1, 0
116CFA, 18, 40, 321, 66, 16, 1, 1, 0
11709A, 8, 40, 264, 74, 9, 2.0, 1, 0
1173FE, 3, 17, 101, 32, 8, 1, 1, 0
11751A, 5, 13, 101, 19, 3, 2.0, 1, 0
11771E, 21, 75, 392, 99, 6, 2.0, 2, 0
117726, 21, 125, 826, 208, 8, 1, 1, 0
117D4A, 2, 7, 76, 14, 5, 1, 1, 0
117DCA, 3, 26, 156, 37, 5, 1, 2, 1
1180C6, 6, 14, 154, 22, 5, 1, 1, 0
11835E, 6, 21, 190, 24, 3, 1, 1, 0
118662, 16, 87, 596, 134, 11, 1, 1, 0
1187B2, 7, 22, 138, 35, 8, 2.0, 1, 0
118AB6, 9, 42, 248, 48, 3, 1, 1, 0
118CAA, 7, 44, 241, 55, 3, 2.0, 1, 0
118F5A, 7, 41, 245, 73, 8, NaN, 0, 0
118F7E, 12, 44, 189, 50, 2, 2.0, 1, 0
11908E, 1, 1, 75, 14, 14, 2.0, 1, 0
119392, 6, 47, 178, 56, 6, 1, 1, 0
11954E, 15, 45, 275, 72, 5, 1, 1, 0
1196DE, 12, 32, 207, 40, 9, 1, 1, 0
119AFE, 18, 73, 407, 113, 8, 2.0, 1, 0
119BBE, 9, 33, 168, 59, 7, 1, 1, 0
11A00A, 1, 5, 56, 13, 8, 1, 1, 0
11A1AE, 8, 22, 217, 58, 9, 1, 1, 0
11B06E, 14, 49, 298, 79, 8, 2.0, 1, 0
11B0EE, 19, 36, 285, 60, 10, 1, 1, 0
11B0F2, 9, 44, 276, 54, 3, NaN, 0, 0
11B45E, 13, 59, 275, 68, 3, 3, 1, 0
11B4BE, 24, 104, 602, 198, 12, 1, 1, 0
11B582, 11, 43, 199, 63, 11, 2.0, 1, 0
11B612, 10, 39, 242, 51, 5, 1, 1, 0
11B8D2, 21, 65, 375, 92, 8, 2.0, 1, 0
11BAFE, 17, 56, 329, 102, 18, 3, 1, 0
11BFC6, 14, 63, 508, 104, 17, 1, 1, 0
11C1DA, 6, 34, 161, 44, 8, 1, 1, 0
11C1DE, 19, 75, 376, 89, 11, 3, 1, 0
11CF06, 16, 92, 516, 133, 13, NaN, 0, 0
11D45A, 8, 27, 172, 49, 5, 1, 1, 0
11D676, 16, 38, 170, 46, 3, 2.0, 1, 0
11DE86, 11, 24, 164, 32, 5, 2.0, 1, 0
11DEC2, 10, 28, 262, 72, 11, 1, 1, 0
11E3BE, 8, 52, 399, 76, 7, 1, 1, 0
11E5A6, 10, 49, 245, 66, 5, NaN, 0, 0
11E5D6, 10, 30, 216, 53, 7, 1, 1, 0
11E696, 3, 20, 118, 33, 7, 1, 1, 0
11E85A, 2, 3, 62, 16, 14, 1, 1, 0
11EA5A, 17, 92, 516, 120, 8, 2.0, 1, 0
11EA72, 7, 32, 246, 43, 5, 1, 1, 0
11EB46, 6, 40, 194, 52, 6, 1, 1, 0
11F55A, 11, 30, 262, 69, 11, NaN, 0, 0
11FA2A, 21, 65, 375, 92, 8, 1, 1, 0
120072, 49, 119, 941, 165, 7, 1, 2, 0
120486, 7, 43, 288, 73, 9, 1, 1, 0
1204CA, 16, 58, 302, 82, 12, 2.0, 1, 0
1206CE, 2, 4, 171, 45, 25, 1, 1, 0
12141A, 4, 16, 81, 22, 5, 1, 1, 0
1218C2, 7, 21, 169, 45, 8, 1, 2, 1
121A72, 13, 48, 300, 56, 3, 1, 1, 0
121AE6, 9, 37, 211, 64, 11, 1, 1, 0
121B7A, 15, 44, 289, 66, 11, 2.0, 1, 0
121E22, 11, 33, 294, 43, 3, 2.0, 1, 0
1221E2, 21, 69, 447, 128, 18, 2.0, 1, 0
12221A, 11, 28, 130, 42, 12, 1, 1, 0
1223FE, 16, 54, 312, 85, 8, 2.0, 1, 0
122D0E, 15, 37, 258, 60, 5, 1, 1, 0
122D46, 18, 70, 329, 99, 5, 2.0, 1, 0
1234CE, 13, 44, 300, 58, 5, 1, 1, 0
1234F2, 5, 26, 187, 37, 9, NaN, 0, 0
123646, 6, 22, 139, 28, 3, 1, 2, 0
12364A, 8, 33, 235, 80, 8, 1, 1, 0
12376A, 17, 51, 232, 57, 4, 1, 1, 0
123B4E, 10, 47, 299, 58, 6, 2.0, 1, 0
123D56, 15, 40, 259, 49, 3, 1, 1, 0
1243F6, 3, 20, 106, 25, 3, NaN, 0, 0
124462, 10, 47, 224, 63, 5, 1, 1, 0
1245B2, 9, 29, 257, 37, 4, 1, 1, 0
1245C2, 2, 16, 113, 30, 7, 1, 2, 0
124732, 7, 30, 220, 48, 6, 2.0, 1, 0
124B02, 5, 26, 141, 43, 8, NaN, 0, 0
124C0A, 7, 36, 201, 44, 3, NaN, 0, 0
124C0E, 11, 50, 264, 59, 5, NaN, 0, 0
124D9E, 10, 40, 244, 54, 9, 2.0, 1, 0
124DC6, 21, 86, 443, 121, 9, 2.0, 1, 0
124FD2, 27, 83, 465, 104, 9, NaN, 0, 0
125146, 14, 58, 353, 82, 9, 1, 2, 0
125426, 5, 32, 277, 62, 9, 1, 2, 0
125582, 11, 32, 194, 40, 3, 3, 1, 0
1256C2, 7, 42, 215, 67, 7, NaN, 0, 0
1259DA, 12, 51, 291, 102, 12, 2.0, 1, 0
196BE, 7, 17, 99, 25, 2, 2.0, 2, 0
19852, 17, 77, 458, 110, 10, 2.0, 1, 0
19D32, 4, 5, 69, 11, 6, 1, 1, 0
19E4E, 11, 27, 197, 41, 9, 1, 1, 0
19EE2, 8, 39, 260, 62, 12, 2.0, 2, 0
19F62, 8, 15, 114, 23, 6, 1, 1, 0
1A152, 7, 25, 211, 76, 21, 1, 1, 0
1A272, 3, 24, 115, 28, 3, 1, 1, 0
1A6B6, 7, 29, 288, 64, 9, 2.0, 2, 0
1ABDE, 8, 46, 304, 62, 8, 1, 1, 0
1ADAE, 3, 16, 143, 20, 4, 1, 1, 0
1AF02, 7, 31, 113, 37, 3, 2.0, 1, 0
1AFB6, 4, 18, 120, 24, 7, 1, 1, 0
1B0B2, 1, 9, 166, 36, 9, 1, 1, 0
1B3AA, 11, 53, 484, 140, 16, 1, 1, 0
1B6EA, 35, 98, 546, 130, 12, 2.0, 1, 0
1B7B2, 17, 49, 210, 67, 5, 2.0, 1, 0
1B8EA, 3, 28, 149, 34, 4, 2.0, 1, 0
1B9A2, 24, 105, 467, 129, 4, 3, 1, 0
1BBFE, 6, 21, 138, 41, 10, 1, 2, 0
1BCAE, 9, 23, 155, 43, 8, 3, 1, 0
1CAE6, 9, 38, 341, 70, 6, 1, 2, 0
1D04A, 5, 11, 158, 36, 10, 1, 1, 0
1D4AE, 1, 4, 171, 30, 20, 1, 1, 0
1D75A, 17, 74, 408, 103, 11, 2.0, 2, 0
1DF6E, 3, 16, 105, 20, 4, 2.0, 1, 0
1E14A, 15, 63, 396, 107, 7, 1, 2, 1
1E14E, 15, 63, 396, 107, 7, NaN, 0, 0
1E17A, 15, 63, 396, 107, 7, 2.0, 1, 0
1EE1A, 9, 41, 168, 54, 7, 1, 1, 0
1F2FA, 6, 45, 259, 55, 4, 1, 1, 0
1F35E, 1, 3, 105, 14, 11, 1, 1, 0
1F452, 6, 17, 139, 32, 6, 1, 2, 1
1F6B2, 13, 53, 318, 70, 7, 3, 1, 0
1FAF6, 4, 29, 183, 52, 6, 1, 1, 0
1FC02, 5, 29, 182, 58, 17, 2.0, 1, 0
21FC2, 26, 103, 704, 178, 12, 3, 1, 0
2208A, 9, 52, 231, 54, 2, 1, 1, 0
221CA, 13, 44, 203, 59, 3, 2.0, 1, 0
2254E, 10, 30, 121, 33, 3, 3, 1, 0
225F6, 14, 85, 561, 131, 13, 1, 2, 1
228D2, 1, 4, 101, 24, 10, 1, 1, 0
22A8E, 12, 49, 347, 71, 8, 1, 2, 0
2336A, 10, 43, 327, 99, 14, 2.0, 1, 0
235A2, 3, 18, 121, 37, 7, 2.0, 1, 0
23E42, 2, 4, 99, 22, 9, 2.0, 1, 0
2400A, 14, 52, 273, 77, 12, 2.0, 1, 0
2412E, 11, 50, 374, 70, 7, 2.0, 1, 0
248B6, 1, 7, 84, 26, 10, 2.0, 1, 0
24ACA, 6, 30, 244, 70, 11, 1, 2, 0
2500A, 1, 2, 84, 5, 4, 1, 1, 0
25122, 17, 75, 534, 195, 20, 1, 2, 0
251DE, 5, 12, 101, 21, 9, 1, 2, 1
2528A, 13, 53, 353, 93, 8, 2.0, 1, 0
25DAE, 5, 12, 102, 26, 9, 2.0, 1, 0
26382, 5, 11, 74, 19, 6, 1, 1, 0
26712, 6, 20, 160, 34, 12, 1, 1, 0
26A36, 2, 2, 87, 25, 19, NaN, 0, 0
26B5A, 23, 88, 581, 152, 9, NaN, 0, 0
27016, 6, 35, 197, 41, 6, 1, 1, 0
27036, 9, 32, 328, 72, 13, 3, 1, 0
270BA, 14, 45, 304, 75, 13, 2.0, 1, 0
27566, 4, 19, 115, 30, 4, 2.0, 1, 0
2867E, 2, 7, 105, 24, 15, 1, 2, 0
286CE, 10, 50, 273, 62, 5, 3, 1, 0
28B66, 12, 25, 189, 34, 4, 3, 1, 0
293B2, 12, 60, 410, 82, 9, 2.0, 1, 0
296AE, 20, 70, 508, 120, 8, 1, 1, 0
2977A, 11, 36, 189, 39, 2, 2.0, 1, 0
299D6, 12, 41, 420, 101, 36, 1, 1, 0
29DF2, 11, 61, 328, 72, 5, 3, 1, 0
29E1E, 8, 18, 89, 22, 4, 2.0, 2, 0
29E46, 9, 47, 379, 95, 16, 1, 1, 0
2A1D2, 10, 33, 211, 60, 11, 2.0, 1, 0
2A1DE, 1, 3, 79, 18, 16, 1, 1, 0
2A826, 10, 46, 332, 78, 4, 1, 1, 0
2AC3E, 10, 38, 255, 57, 10, 2.0, 1, 0
2AECA, 20, 66, 328, 94, 12, 1, 1, 0
2AFBA, 10, 54, 357, 117, 15, 2.0, 1, 0
2B00A, 1, 2, 96, 20, 19, 1, 1, 0
2B0AA, 11, 42, 240, 72, 6, 2.0, 1, 0
2B58A, 1, 4, 134, 21, 11, 1, 1, 0
2C82E, 16, 89, 413, 119, 7, 2.0, 1, 0
2C902, 7, 7, 355, 48, 9, 1, 1, 0
2C9BA, 1, 4, 74, 22, 7, 1, 1, 0
2CC26, 3, 15, 124, 25, 6, 1, 1, 0
2CFD6, 6, 24, 175, 43, 9, NaN, 0, 0
2EA06, 13, 57, 299, 89, 14, 2.0, 1, 0
2EA9E, 13, 39, 227, 67, 14, 1, 2, 0
2EAFA, 11, 72, 413, 102, 6, 1, 1, 0
2EF76, 5, 17, 165, 37, 6, 2.0, 1, 0
2EFA6, 5, 14, 153, 37, 8, 2.0, 1, 0
2F01A, 3, 5, 70, 12, 4, 2.0, 1, 0
2F5E2, 10, 43, 282, 99, 26, 1, 1, 0
2F81A, 10, 40, 287, 64, 7, 2.0, 1, 0
30536, 5, 16, 119, 30, 9, 2.0, 1, 0
30C6E, 13, 72, 395, 108, 10, 1, 1, 0
30CA2, 4, 11, 75, 14, 3, 2.0, 1, 0
30D76, 23, 83, 513, 122, 7, 2.0, 1, 0
30FA6, 1, 9, 68, 24, 8, 1, 2, 0
30FAA, 1, 9, 68, 24, 8, 1, 1, 0
31B9A, 5, 26, 173, 39, 7, 2.0, 1, 0
3212A, 10, 33, 223, 39, 4, 1, 1, 0
3213A, 15, 46, 287, 69, 9, 1, 1, 0
3216A, 4, 26, 159, 29, 4, 1, 1, 0
32186, 7, 19, 266, 50, 23, 2.0, 1, 0
3227E, 4, 23, 196, 52, 18, 1, 1, 0
322C6, 1, 3, 77, 17, 10, 1, 1, 0
3232E, 7, 21, 171, 37, 6, 2.0, 1, 0
32806, 1, 4, 65, 17, 8, 1, 1, 0
328AA, 8, 29, 207, 62, 14, 2.0, 1, 0
32DD2, 10, 63, 468, 115, 8, 3, 2, 1
32E22, 1, 18, 134, 46, 7, 1, 2, 0
330EA, 3, 21, 199, 37, 8, 1, 1, 0
3314A, 38, 187, 1240, 306, 17, 1, 1, 0
3338A, 4, 8, 109, 18, 5, 2.0, 1, 0
333E6, 4, 15, 197, 29, 11, 1, 1, 0
335CA, 4, 16, 138, 33, 8, 1, 1, 0
3361E, 16, 38, 246, 76, 9, 3, 1, 0
33862, 1, 11, 114, 23, 4, 1, 1, 0
33CB2, 2, 17, 151, 33, 6, 2.0, 1, 0
3403A, 17, 61, 447, 91, 9, 1, 1, 0
3406E, 6, 31, 167, 42, 5, 2.0, 1, 0
3428E, 5, 35, 151, 39, 3, 1, 1, 0
34292, 7, 31, 254, 36, 3, NaN, 0, 0
3435A, 2, 4, 52, 10, 6, 1, 2, 0
346C6, 1, 5, 73, 21, 10, 1, 1, 0
35516, 1, 6, 101, 23, 11, 1, 1, 0
3551A, 3, 14, 72, 22, 3, 1, 1, 0
3557A, 9, 11, 62, 21, 6, 1, 1, 0
355AE, 4, 27, 189, 40, 6, 1, 1, 0
